path,gender,number,намбэр
train/3623af2894.wav,female,99478,девяносто девять тысяч четыреста семьдесят восемь
train/3843b750bf.wav,female,205119,двести пять тысяч сто девятнадцать
train/31245be4e7.wav,female,891270,восемьсот девяносто одна тысяча двести семьдесят
train/0b4da3fe7a.wav,male,791901,семьсот девяносто одна тысяча девятьсот один
train/6028e13980.wav,female,317102,триста семнадцать тысяч сто два
train/3efdbd0553.wav,female,174827,сто семьдесят четыре тысячи восемьсот двадцать семь
train/3ec9640d3a.wav,female,246871,двести сорок шесть тысяч восемьсот семьдесят один
train/7f0f94d331.wav,male,464445,четыреста шестьдесят четыре тысячи четыреста сорок пять
train/2f3ac0747f.wav,female,130228,сто тридцать тысяч двести двадцать восемь
train/2899c9daa9.wav,female,662569,шестьсот шестьдесят две тысячи пятьсот шестьдесят девять
train/f0cf1522b1.wav,female,760010,семьсот шестьдесят тысяч десять
train/41e4053948.wav,female,308931,триста восемь тысяч девятьсот тридцать один
train/bf11734a65.wav,female,309362,триста девять тысяч триста шестьдесят два
train/0dd4e7ce2c.wav,male,944796,девятьсот сорок четыре тысячи семьсот девяносто шесть
train/70e46da6ee.wav,female,318649,триста восемнадцать тысяч шестьсот сорок девять
train/4e4bb53056.wav,female,200311,двести тысяч триста одиннадцать
train/ef275d275a.wav,female,572677,пятьсот семьдесят две тысячи шестьсот семьдесят семь
train/741afe081f.wav,female,67249,шестьдесят семь тысяч двести сорок девять
train/3346096c6a.wav,female,833982,восемьсот тридцать три тысячи девятьсот восемьдесят два
train/639732dc8b.wav,female,456147,четыреста пятьдесят шесть тысяч сто сорок семь
train/d285d7b4b3.wav,female,208082,двести восемь тысяч восемьдесят два
train/115e51b49f.wav,female,629960,шестьсот двадцать девять тысяч девятьсот шестьдесят
train/22e8f2c40f.wav,male,173728,сто семьдесят три тысячи семьсот двадцать восемь
train/887f9ad5d9.wav,male,637144,шестьсот тридцать семь тысяч сто сорок четыре
train/e1d617075c.wav,female,637459,шестьсот тридцать семь тысяч четыреста пятьдесят девять
train/42971617f0.wav,female,405547,четыреста пять тысяч пятьсот сорок семь
train/c99781f3c0.wav,male,104171,сто четыре тысячи сто семьдесят один
train/e9e225e121.wav,male,642619,шестьсот сорок две тысячи шестьсот девятнадцать
train/2a55cac52a.wav,male,867586,восемьсот шестьдесят семь тысяч пятьсот восемьдесят шесть
